ProperName,PopularName,ProperName_Score,PopularName_Score,MHSAA_SchoolId,SchoolInfo_Index,School_Name,City
kalamazoo eagles hockey,Kalamazoo Eagles Hockey,65,57,9614,645,kalamazoo covenant academy,KALAMAZOO
knights unified hockey,Knights Unified Hockey,49,46,9615,1139,sunrise academy,ELK RAPIDS
lakeshore/st. joseph warriors hockey,Lakeshore/St. Joseph Warriors Hockey,56,52,9616,685,lakeshore learning center,MUSKEGON
marinette/menominee hockey,Marinette/Menominee Hockey,53,50,9617,742,link learning menominee,MENOMINEE
unity knights hockey,Unity Knights Hockey,60,52,9618,1196,university high school academy,Lathrup Village
carrollton hockey,Carrollton Hockey,67,56,9619,194,carrollton high school,SAGINAW
adams-young middle school,Adams-Young Middle School,77,68,9626,508,hamilton middle school,HAMILTON
southfield high school for the arts & technology,Southfield Arts & Technology,96,62,9630,1100,southfield high school for the arts and technology,SOUTHFIELD
libertas christian school,Hudsonville Libertas Christian,100,62,9633,1397,libertas christian school,HUDSONVILLE
north central academy,Mancelona North Central Academy,86,64,9641,891,north central academy campus,MANCELONA
north central academy 7/8,North Central Academy 7/8,83,72,9642,891,north central academy campus,MANCELONA
cranbrook kingswood girls middle school,Cranbrook Kingswood Girls Middle School,63,57,9645,1205,van hoosen middle school,ROCHESTER HILLS
stem academy,STEM Academy,85,64,9661,1130,strive academy,SAINT JOHNS
pittsburgh westinghouse (pa),Pittsburgh Westinghouse (PA),47,47,9663,1389,laingsburg christian school,LAINGSBURG
st mary school,St. Mary School,100,76,9668,1445,st mary school,LAKE LEELANAU
st mary school,Westphalia St Mary Schools,100,60,9670,1445,st mary school,LAKE LEELANAU
pine street elementary,Pine Street Elementary,74,68,9678,990,pine tree center,LAKE ORION
holland language academy @ vanraalte,Holland Language Academy @ VanRaalte,56,52,9694,304,covenant house academy detroit central site,DETROIT
estabrook elementary,Estabrook Elementary,62,53,9695,1262,webb elementary school,FERNDALE
detroit leadership academy,Detroit Leadership Academy,81,73,9696,339,detroit leadership academy high school,DETROIT
detroit leadership academy middle school,Detroit Leadership Academy Middle School,90,79,9697,339,detroit leadership academy high school,DETROIT
reeths-puffer intermediate,Reeths-Puffer Intermediate,56,48,9703,1026,reethspuffer high school,MUSKEGON
blandford nature center,Blandford Nature Center,67,57,9704,901,north pointe center,DOWAGIAC
john ball zoo,John Ball Zoo,53,53,9705,1452,the valley school,SWARTZ CREEK
center of economicology,Center of Economicology,59,55,9706,210,center for innovation,LAPEER
pittsburgh carrick (pa),Pittsburgh Carrick (PA),46,41,9707,1097,southeast career pathways,GRAND RAPIDS
pittsburgh allderdice (pa),Pittsburgh Allderdice (PA),44,44,9708,19,advantage alternative program,HAZEL PARK
hermitage hickory (pa),Hermitage Hickory (PA),62,52,9709,541,heritage high school,SAGINAW
pittsburgh brashear (pa),Pittsburgh Brashear (PA),44,44,9710,995,pittsford area high school,PITTSFORD
pittsburgh perry traditional academy (pa),Pittsburgh Perry Traditional Academy (PA),61,58,9711,600,international academy,BLOOMFIELD HILLS
adrian middle school 5/6 building,Adrian Middle School 5/6 building,63,57,9712,524,hart middle school,ROCHESTER HILLS
gr museum school,GR Museum School,67,57,9713,1428,potters house school,GRAND RAPIDS
accelerated learning academy 7-8,Accelerated Learning Academy 7-8,93,83,9714,8,accelerated learning academy,FLINT
potter school,Potter Elementary,79,56,9715,1428,potters house school,GRAND RAPIDS
western michigan christian middle school,Western Michigan Christian Middle School,90,79,9718,1465,western michigan christian high school,NORTON SHORES
st mary school,Charlotte St Mary School,100,65,9719,1445,st mary school,LAKE LEELANAU
bellevue elementary,Bellevue Elementary,59,54,9723,1262,webb elementary school,FERNDALE
dryden elementary,Dryden Elementary,62,56,9724,1262,webb elementary school,FERNDALE
cass city elementary,Cass City Elementary,52,48,9725,196,carson citycrystal alternative academy,CARSON CITY
thorne elementary,Thorne Elementary,62,56,9726,531,hawthorn center,NORTHVILLE
daly elementary,Daly Elementary,59,54,9727,1262,webb elementary school,FERNDALE
centreville elementary,Centreville Elementary,61,57,9728,221,centreville adult education,Centreville
kingston elementary,Kingston Elementary,56,56,9729,1295,wilson talent center,MASON
greensburg central catholic (pa),Greensburg Central Catholic (PA),58,51,9730,1140,superior central school,Eben Junction
deckerville elementary,Deckerville Elementary,58,55,9731,328,deckerville community high school,DECKERVILLE
haas elementary,Haas Elementary,59,54,9732,1262,webb elementary school,FERNDALE
sandusky elementary school,Sandusky Elementary School,75,67,9733,1262,webb elementary school,FERNDALE
madison carver academy,Madison Carver Academy,74,65,9734,65,bangor career academy,BANGOR
hope of detroit academy high school,Hope of Detroit Academy,81,70,9735,566,hope of detroit academy middlehigh,Detroit
washtenaw technical middle college,Washtenaw Technical,100,64,9737,1242,washtenaw technical middle college,ANN ARBOR
glen lake elementary,Glen Lake Elementary,61,57,9739,463,glen lake community school,MAPLE CITY
marcellus elementary school,Marcellus Elementary School,78,69,9740,1262,webb elementary school,FERNDALE
mayes elementary,Mayes Elementary,63,58,9742,1262,webb elementary school,FERNDALE
coleman elementary,Coleman Elementary,60,56,9743,1262,webb elementary school,FERNDALE
newberry elementary,Newberry Elementary,63,59,9744,1262,webb elementary school,FERNDALE
alcona elementary,Alcona Elementary,58,54,9745,728,lincoln developmental center,GRAND RAPIDS
dr m l king elementary,Dr M L King Elementary,53,49,9746,1227,waldron learning center,COLDWATER
marlette elementary,Marlette Elementary,59,54,9751,1262,webb elementary school,FERNDALE
detour elementary,DeTour Elementary,62,56,9752,1262,webb elementary school,FERNDALE
byron elementary school,Byron Elementary School,84,71,9753,1262,webb elementary school,FERNDALE
fulton elementary school,Fulton Elementary School,78,70,9755,1262,webb elementary school,FERNDALE
american international academy,Inkster American International Academy,86,75,9758,1123,star international academy,DEARBORN HEIGHTS
american international academy,American International Academy MS,86,74,9759,1123,star international academy,DEARBORN HEIGHTS
libertas christian middle school,Libertas Christian Middle School,88,77,9764,1397,libertas christian school,HUDSONVILLE
cape center,Benton Harbor CAPE Center,77,58,9765,694,lamphere center,MADISON HEIGHTS
whittemore prescott elementary,Whittemore Prescott Elementary,62,55,9766,1292,whittemoreprescott jrsr high school,Whittemore
platte river elementary ,Platte River Elementary ,62,57,9774,414,flat river academy,GREENVILLE
berrien springs ruth murdoch,Berrien Springs Ruth Murdoch,73,65,9777,109,berrien springs high school,BERRIEN SPRINGS
algoma christian middle school,Algoma Christian Middle School,87,75,9783,1316,algoma christian school,KENT CITY
morrice elementary,Morrice Elementary,60,55,9784,1262,webb elementary school,FERNDALE
holland homeschoolers,Holland Homeschoolers,75,65,9788,556,holland high school,HOLLAND
cambridge st benedict (on),Cambridge St Benedict (ON),58,51,9792,170,cambridge alternative high school,GARDEN CITY
battle creek united hockey,Battle Creek United Hockey,70,61,9795,1322,battle creek academy,BATTLE CREEK
vassar juniata christian,Vassar Juniata Christian,71,62,9803,1386,juniata christian school,VASSAR
saginaw community baptist (mi),Saginaw Community Baptist (MI),59,55,9810,542,hesperia community education,Hesperia
ludington area catholic school,Ludington Area Catholic School,75,67,9816,756,ludington high school,LUDINGTON
covenant christian school,Covenant Christian School,93,81,9818,1412,new covenant christian school,LANSING
st joseph catholic school,St. Joseph Catholic School,83,68,9833,1119,st joseph high school,SAINT JOSEPH
dailey elementary,Dailey Elementary,62,56,9834,1262,webb elementary school,FERNDALE
brimley elementary school,Brimley Elementary School,81,72,9836,1262,webb elementary school,FERNDALE
montabella elementary,Montabella Elementary,58,56,9837,845,montcalm area career center,SIDNEY
erie (pa),Erie (PA),50,35,9839,429,francis reh psa,SAGINAW
edinboro general mclane (pa),Edinboro General McLane (PA),54,50,9840,891,north central academy campus,MANCELONA
waterford fort leboeuf (pa),Waterford Fort LeBoeuf (PA),53,49,9841,1245,waterford mott high school,WATERFORD
frankfort elementary,Frankfort Elementary,54,54,9843,431,frankfort high school,FRANKFORT
saranac elementary,Saranac Elementary,62,51,9844,1072,sanilac career center,PECK
lawrence elementary,Lawrence Elementary,63,59,9846,1262,webb elementary school,FERNDALE
brown city elementary,Brown City Elementary,59,51,9847,107,berrien county juvenile center,SAINT JOSEPH
east jordan elementary,East Jordan Elementary,56,54,9848,368,east jordan alternative high school,East Jordan
vestaburg elementary ,Vestaburg Elementary ,65,60,9850,1262,webb elementary school,FERNDALE
robert nickels intermediate,Robert Nickels Intermediate,55,51,9851,21,airport center for education,CARLETON
central elementary school,Central Elementary School,81,72,9852,1262,webb elementary school,FERNDALE
oakridge upper elementary,Oakridge Upper Elementary,55,51,9853,924,oakridge fusion,Muskegon
eastside connections,Eastside Connections,61,57,9855,184,career connections academy,Wayland
advanced technology academy 6-8,Advanced Technology Academy 6-8,93,83,9858,18,advanced technology academy,DEARBORN
ridgemoor park montessori,Ridgemoor Park Montessori,59,56,9868,902,north star montessori academy,MARQUETTE
compass learning center,Compass Learning Center,84,71,9869,267,clio learning center,Clio
patterson intermediate,Patterson Intermediate,54,54,9870,521,harrison center,PORT HURON
tecumseh steam center-east,Tecumseh STEAM Center-East,56,44,9871,1155,tecumseh virtual academy,TECUMSEH
louisville trinity (ky),Louisville Trinity (KY),49,49,9872,1303,woodville community center,JACKSON
academy of the americas,Detroit Academy of the Americas,79,64,9874,5,academy of the americas high school,DETROIT
charlotte upper elementary,Charlotte Upper Elementary,61,54,9875,230,charlotte early middle college,CHARLOTTE
eastern middle school,Eastern Middle School,87,72,9882,1271,west middle school,ROCHESTER HILLS
everett middle school,Everett Middle School,82,72,9884,524,hart middle school,ROCHESTER HILLS
jw sexton middle school,JW Sexton Middle School,83,68,9885,1271,west middle school,ROCHESTER HILLS
pleasant view academy,Pleasant View Academy,72,67,9886,414,flat river academy,GREENVILLE
wexford montessori academy,Wexford Montessori Academy,76,69,9887,902,north star montessori academy,MARQUETTE
wyoming intermediate school,Wyoming Intermediate School,70,63,9888,1306,wyoming high school,WYOMING
north central elementary school,North Central Elementary School,74,65,9892,892,north central area senior high school,POWERS
sacred heart elementary,Sacred Heart Elementary,74,65,9893,1436,sacred heart academy,MOUNT PLEASANT
farmington steam academy,Farmington STEAM Academy,68,58,9894,233,charlton heston academy,SAINT HELEN
charlevoix elementary school,Charlevoix Elementary School,76,68,9897,1262,webb elementary school,FERNDALE
klager elementary,Klager Elementary,62,56,9898,1262,webb elementary school,FERNDALE
south range elementary,South Range Elementary,60,60,9899,1308,youth advancement academy,KALAMAZOO
east jackson elementary,East Jackson Elementary,69,62,9900,367,east jackson secondary school,JACKSON
jefferson-douglas academy,Jefferson Douglas Academy,77,68,9902,298,cornerstone jeffersondouglass academy,Detroit
waterford lakecrest baptist,Waterford Lakecrest Baptist,67,59,9915,1394,lakecrest baptist school,WATERFORD
kimball christian academy,Kimball Christian Academy,81,72,9918,1420,novi christian academy,NOVI
hea firebirds homeschoolers,HEA Firebirds Homeschoolers,59,53,9920,379,eaton rapids high school,EATON RAPIDS
comstock compass,Comstock Compass,73,64,9921,281,comstock compass high school,KALAMAZOO
kalamazoo juvenile homeschoolers,Kalamazoo Juvenile Homeschoolers,71,63,9922,644,kalamazoo county juvenile home youth center school,KALAMAZOO
oakland international academy,Hamtramck Oakland International Academy,84,68,9928,600,international academy,BLOOMFIELD HILLS
chassell copper county christian,Chassell Copper County Christian,73,63,9929,1344,copper country christian school,CALUMET
taylor high school,Taylor,100,42,9930,1149,taylor high school,TAYLOR
perry innovation center,Perry Innovation Center,80,68,9938,962,parchment innovation center,KALAMAZOO
rose park elementary,Rose Park Elementary,57,52,9941,1262,webb elementary school,FERNDALE
pine ridge elementary,Pine Ridge Elementary,65,56,9942,990,pine tree center,LAKE ORION
concord academy of petoskey,Concord Academy of Petoskey,94,82,9945,286,concord academy petoskey,PETOSKEY
francis reh psa,Francis Reh PSA,100,67,9953,429,francis reh psa,SAGINAW
priest elementary middle,Priest Elementary Middle,61,57,9955,1262,webb elementary school,FERNDALE
palmer park prep academy,Palmer Park Prep Academy,67,60,9956,916,oak park virtual academy,CLINTON TWP
neinas dual language learning academy,Neinas Dual Language Learning Academy,70,62,9957,1194,universal learning academy,WESTLAND
gompers elementary middle school,Gompers Elementary Middle School,70,63,9958,1262,webb elementary school,FERNDALE
cooke stem academy,Cooke STEM Academy,74,61,9959,457,genesee stem academy,Flint
carleton elementary,Carleton Elementary,59,54,9960,1262,webb elementary school,FERNDALE
brandon elementary,Brandon Elementary,60,54,9962,1262,webb elementary school,FERNDALE
sicklerville timber creek (nj),Sicklerville Timber Creek (NJ),48,44,9974,1090,slcevergreen,MASON
scott school,Scott School,75,67,9975,292,cooke school,NORTHVILLE
carstens academy,Carstens Academy,79,71,9976,10,aces academy,ALPENA
ronald brown academy,Ronald Brown Academy,69,63,9982,1318,andrews academy,BERRIEN SPRINGS
mason academy,Mason Academy,80,72,9983,10,aces academy,ALPENA
vernor elementary school,Vernor Elementary School,83,74,9984,1262,webb elementary school,FERNDALE
mann,Mann,50,33,9985,770,malc,MILLINGTON
thirkell elementary middle school,Thirkell Elementary Middle School,69,62,9986,1262,webb elementary school,FERNDALE
mackenzie,Mackenzie,52,50,9987,91,beekman center,LANSING
thurgood marshall,Thurgood Marshall,55,55,9988,533,heartwood school,MASON
wexford north allegheny (pa),Wexford North Allegheny (PA),56,50,9992,1280,westwood north academy,INKSTER
richardson elementary school,Richardson Elementary School,72,64,9994,1262,webb elementary school,FERNDALE
