School Name,u_school_id,school_district,school_district_id,total_students,teachers,student_teacher_ratio,lunch_free_count,lunch_reduced_count,lunch_total_count,9th,10th,11th,12th,demo_pct_American Indian,demo_pct_Asian,demo_pct_Black,demo_pct_Hispanic,demo_pct_Pacific Islander,demo_pct_White,demo_pct_Two_or_More,Male,Female,HS_ENROLL,Coed,Relig,Locale_x,Community_Type,Charter,Magnet,Relig_subtype,type,Street Address,City,State,ZIP,Locale_y,PSS_COUNTY_NO,County FIPS,Phone,Locale,student_teacher_info,County Name,PSS_ASSOC_1,Title I School,Title 1 School Wide
WSC Academy Ypsilanti Campus,260100608389,Wsc Academy,2601006.0,48.0,2.5,19.2,39,0,39,4.0,6.0,15.0,23.0,0.0,0.0,0.8958333333333334,0.020833333333333332,0.0,0.020833333333333332,0.0625,0.009114583333333334,0.01171875,25.0,Yes,None,Suburb: Large,Suburban,Yes,No,None,public,855 JEFFERSON ST,YPSILANTI,MI,48197,Suburb: Large,,,,,,,,,
Wylie E Groves High School,260585004226,Birmingham Public Schools,2605850.0,1147.0,70.9,16.18,148,13,161,277.0,276.0,266.0,326.0,0.0026155187445510027,0.03138622493461203,0.23190932868352224,0.02877070619006103,0.0,0.6460331299040977,0.05928509154315606,0.00042717859181565346,0.00044466098970134745,819.0,Yes,None,Suburb: Large,Suburban,No,Yes,None,public,20500 WEST 13 MILE RD,BEVERLY HILLS,MI,48025,Suburb: Large,,,,,,,,,
Wyoming High School,263657007264,Wyoming Public Schools,2636570.0,962.0,42.6,22.58,633,127,760,,336.0,303.0,323.0,0.0010395010395010396,0.02182952182952183,0.13305613305613306,0.502079002079002,0.0,0.2817047817047817,0.060291060291060294,0.0005283950190395096,0.0005111060204615298,639.0,Yes,None,Suburb: Large,Suburban,No,No,None,public,1350 PRAIRIE PKWY SW,WYOMING,MI,49509,Suburb: Large,,,,,,,,,
Yale Senior High School,263660007275,Yale Public Schools,2636600.0,579.0,28.45,20.35,165,21,186,155.0,145.0,142.0,137.0,0.0,0.0069084628670120895,0.0034542314335060447,0.03626943005181347,0.0017271157167530224,0.9309153713298791,0.02072538860103627,0.0009485713262995873,0.0007785443904534349,442.0,Yes,None,Rural: Distant,Rural,No,No,None,public,247 SCHOOL DR,YALE,MI,48097,Rural: Distant,,,,,,,,,
Youth Advancement Academy,260095507879,Youth Advancement Academy,2600955.0,29.0,2.5,11.6,28,0,28,5.0,7.0,6.0,11.0,0.0,0.0,0.4827586206896552,0.06896551724137931,0.0,0.4482758620689655,0.0,0.02140309155766944,0.013079667063020214,18.0,Yes,None,Suburb: Midsize,Suburban,Yes,No,None,public,6750 CHIME ST,KALAMAZOO,MI,49009,Suburb: Midsize,,,,,,,,,
Youth Center School,268060000874,Kalamazoo Resa,2680600.0,41.0,12.0,3.42,29,1,30,25.0,7.0,,,0.0,0.0,0.7560975609756098,0.04878048780487805,0.0,0.12195121951219512,0.07317073170731707,0.022605591909577633,0.001784651992861392,32.0,Yes,None,City: Small,City,No,No,None,public,1424 GULL RD,KALAMAZOO,MI,49048,City: Small,,,,,,,,,
Ypsilanti STEMM Middle College,263663008572,Ypsilanti Community Schools,2636630.0,128.0,13.0,9.85,87,3,90,30.0,31.0,16.0,51.0,0.0078125,0.015625,0.640625,0.1015625,0.0,0.1796875,0.0546875,0.004150390625,0.003662109375,77.0,Yes,None,Suburb: Large,Suburban,No,No,None,public,2095 Packard Road,YPSILANTI,MI,48197,Suburb: Large,,,,,,,,,
Zeeland East High School,263666007296,Zeeland Public Schools,2636660.0,962.0,50.9,18.9,155,26,181,284.0,227.0,232.0,219.0,0.0,0.04054054054054054,0.014553014553014554,0.1392931392931393,0.0,0.7681912681912682,0.037422037422037424,0.0005337978310951284,0.0005057032084059112,743.0,Yes,None,Suburb: Small,Suburban,No,No,None,public,3333 96TH AVE,ZEELAND,MI,49464,Suburb: Small,,,,,,,,,
Zeeland West High School,263666001316,Zeeland Public Schools,2636660.0,1027.0,49.2,20.87,182,44,226,279.0,265.0,237.0,246.0,0.0,0.054527750730282376,0.012658227848101266,0.14118792599805258,0.0019474196689386564,0.75365141187926,0.03602726387536514,0.0004825884184468238,0.0004911214160225043,781.0,Yes,None,Suburb: Small,Suburban,No,No,None,public,3390 100TH AVE,ZEELAND,MI,49464,Suburb: Small,,,,,,,,,
ACADEMY OF THE SACRED HEART,A0701317,,,,,,,,,,,,,0.0,3.3,7.92,3.3,0.0,80.52,4.95,,,99.0,Coed,Catholic,,Suburban,No,No,Roman Catholic,private,1250 KENSINGTON RD,BLOOMFIELD HILLS,MI,48304,,26125.0,125.0,(248) 646-8900.0,Suburb: Large,7.12,OAKLAND,State or regional independent school association,No,No
AL-IKHLAS TRAINING ACADEMY,A1702031,,,,,,,,,,,,,,,,,,,,,,97.0,Coed,Other Religious,,City,No,No,Islamic,private,12555 MCDOUGALL ST,DETROIT,MI,48212,,26163.0,163.0,(313) 369-0880.0,City: Large,14.38,WAYNE,Islamic School League of America (ISLA),No,No
ALGOMA CHRISTIAN SCHOOL,02037436,,,,,,,,,,,,,0.0,4.25,4.78,1.59,0.0,89.36,0.0,,,56.0,Coed,Other Religious,,Rural,No,No,Christian (no denomination specified),private,14471 SPARTA AVE,KENT CITY,MI,49330,,26081.0,81.0,(616) 678-7480.0,Rural: Distant,11.75,KENT,Association of Christian Schools International (ACSI),No,No
ALL SAINTS CENTRAL MIDDLE & HIGH SCHOOL,00641077,,,,,,,,,,,,,1.81,2.72,0.9,22.72,0.0,70.9,0.9,,,62.0,Coed,Catholic,,City,No,No,Roman Catholic,private,217 S MONROE ST,BAY CITY,MI,48708,,26017.0,17.0,(989) 892-2533.0,City: Small,7.53,BAY,National Catholic Educational Association (NCEA),No,No
ANDREWS ACADEMY,00646315,,,,,,,,,,,,,0.76,13.68,17.49,16.73,0.38,50.95,0.0,,,263.0,Coed,Other Religious,,Town,No,No,Seventh Day Adventists,private,8833 GARLAND AVE,BERRIEN SPRINGS,MI,49104,,26021.0,21.0,(269) 471-3138.0,Town: Fringe,18.65,BERRIEN,General Conference of the Seventh-Day Adventist Church (GCSDAC),No,No
AUBURN HILLS CHRISTIAN SCHOOL,01614075,,,,,,,,,,,,,0.69,0.69,10.48,3.49,1.39,80.41,2.79,,,55.0,Coed,Other Religious,,Suburban,No,No,Christian (no denomination specified),private,PO BOX 4386,AUBURN HILLS,MI,48321,,26125.0,125.0,(248) 373-3399.0,Suburb: Large,11.44,OAKLAND,School does not belong to ANY associations or organizations,No,No
AUSTIN CATHOLIC HIGH SCHOOL,A1301673,,,,,,,,,,,,,2.46,3.7,1.23,0.0,1.23,82.71,8.64,,,81.0,Coed,Catholic,,Suburban,No,No,Roman Catholic,private,25925 23 MILE RD,CHESTERFIELD,MI,48051,,26099.0,99.0,(586) 200-0143.0,Suburb: Large,7.16,MACOMB,National Catholic Educational Association (NCEA),No,No
BARRY COUNTY CHRISTIAN SCHOOL,00643212,,,,,,,,,,,,,0.0,1.85,0.92,5.55,0.0,90.74,0.92,,,31.0,Coed,Other Religious,,Rural,No,No,Christian (no denomination specified),private,2999 MCKEOWN RD,HASTINGS,MI,49058,,26015.0,15.0,(269) 948-2151.0,Rural: Fringe,10.8,BARRY,Association of Christian Schools International (ACSI),No,No
BATTLE CREEK ACADEMY,00645876,,,,,,,,,,,,,0.0,34.69,17.34,15.3,0.0,28.57,4.08,,,30.0,Coed,Other Religious,,City,No,No,Seventh Day Adventists,private,480 PKWY DR,BATTLE CREEK,MI,49037,,26025.0,25.0,(269) 965-1278.0,City: Small,10.88,CALHOUN,School does not belong to ANY associations or organizations,No,No
BEDFORD BIBLE CHURCH SCHOOL,A9103417,,,,,,,,,,,,,0.0,0.0,12.5,0.0,0.0,87.5,0.0,,,5.0,Coed,Other Religious,,Rural,No,No,Christian (no denomination specified),private,21964 BEDFORD RD N,BATTLE CREEK,MI,49017,,26025.0,25.0,(269) 964-3238.0,Rural: Fringe,4.7,CALHOUN,Other school association(s),No,No
BEREAN BAPTIST ACADEMY,00645297,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,96.0,4.0,,,7.0,Coed,Other Religious,,Town,No,No,Baptist,private,751 W MAUMEE ST,ADRIAN,MI,49221,,26091.0,91.0,(517) 263-4312.0,Town: Distant,6.94,LENAWEE,Other school association(s),No,No
BETH JACOB 1-8,00643187,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,126.0,Coed,Other Religious,,Suburban,No,No,Jewish,private,14390 W 10 MILE RD,OAK PARK,MI,48237,,26125.0,125.0,(248) 557-6750.0,Suburb: Large,11.79,OAKLAND,School does not belong to ANY associations or organizations,No,No
BETHANY CHRISTIAN SCHOOL,00645275,,,,,,,,,,,,,0.0,2.82,6.85,4.83,0.0,85.48,0.0,,,67.0,Coed,Other Religious,,City,No,No,Baptist,private,2601 JOHN R RD,TROY,MI,48083,,26125.0,125.0,(248) 689-4821.0,City: Small,9.8,OAKLAND,American Association of Christian Schools (AACS),No,No
BISHOP FOLEY CATHOLIC HIGH SCHOOL,00637209,,,,,,,,,,,,,0.32,3.84,2.56,3.84,0.64,84.29,4.48,,,312.0,Coed,Catholic,,Suburban,No,No,Roman Catholic,private,32000 CAMPBELL RD,MADISON HEIGHTS,MI,48071,,26125.0,125.0,(248) 585-1210.0,Suburb: Large,13.05,OAKLAND,National Catholic Educational Association (NCEA),No,No
BRIDGEPORT BAPTIST ACADEMY,02038112,,,,,,,,,,,,,,,,,,,,,,23.0,Coed,Other Religious,,Suburban,No,No,Baptist,private,2400 KING RD,SAGINAW,MI,48601,,26145.0,145.0,(989) 777-6811.0,Suburb: Midsize,10.0,SAGINAW,School does not belong to ANY associations or organizations,No,No
BRIGHTMONT ACADEMY BIRMINGHAM,A1702039,,,,,,,,,,,,,0.0,0.0,5.26,5.26,0.0,78.94,10.52,,,16.0,Coed,Nonsectarian,,Suburban,No,No,Nonsectarians,private,33483 WOODWARD AVE,BIRMINGHAM,MI,48009,,26125.0,125.0,(248) 430-3060.0,Suburb: Large,3.01,OAKLAND,School does not belong to ANY associations or organizations,No,No
BROCKWAY CHRISTIAN ACADEMY,02037582,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,89.47,10.52,,,9.0,Coed,Other Religious,,Rural,No,No,Methodist,private,10951 3 MILE RD,MORLEY,MI,49336,,26107.0,107.0,(989) 352-7719.0,Rural: Remote,4.75,MECOSTA,Accelerated Christian Education (ACE),No,No
BROTHER RICE HIGH SCHOOL,A0104221,,,,,,,,,,,,,0.55,3.52,6.67,2.22,0.0,86.82,0.18,,,539.0,Male_Only,Catholic,,Suburban,No,No,Roman Catholic,private,7101 LAHSER RD,BLOOMFIELD HILLS,MI,48301,,26125.0,125.0,(248) 833-2008.0,Suburb: Large,13.21,OAKLAND,National Catholic Educational Association (NCEA),No,No
CABRINI HIGH SCHOOL,00637898,,,,,,,,,,,,,0.0,5.73,1.63,16.8,0.0,75.81,0.0,,,244.0,Coed,Catholic,,Suburban,No,No,Roman Catholic,private,15305 WICK RD,ALLEN PARK,MI,48101,,26163.0,163.0,(313) 388-0110.0,Suburb: Large,8.62,WAYNE,National Catholic Educational Association (NCEA),No,No
CADILLAC HERITAGE CHRISTIAN SCHOOL,02038906,,,,,,,,,,,,,0.0,0.0,4.0,1.0,0.0,89.0,6.0,,,27.0,Coed,Other Religious,,Rural,No,No,Christian (no denomination specified),private,1706 WRIGHT ST,CADILLAC,MI,49601,,26165.0,165.0,(231) 775-4272.0,Rural: Fringe,8.47,WEXFORD,Association of Christian Schools International (ACSI),No,No
CALHOUN CHRISTIAN SCHOOL,A0501959,,,,,,,,,,,,,0.81,15.51,4.08,2.85,0.0,73.87,2.85,,,69.0,Coed,Other Religious,,City,No,No,Christian (no denomination specified),private,20 WOODROW AVE S,BATTLE CREEK,MI,49015,,26025.0,25.0,(269) 965-5560.0,City: Small,18.84,CALHOUN,Association of Christian Schools International (ACSI),No,No
CALVARY CHRISTIAN SCHOOLS,02037742,,,,,,,,,,,,,1.05,4.76,4.23,4.76,0.0,83.59,1.58,,,71.0,Coed,Other Religious,,Suburban,No,No,Christian (no denomination specified),private,5873 KENDRA RD,FRUITPORT,MI,49415,,26121.0,121.0,(231) 865-2141.0,Suburb: Midsize,12.6,MUSKEGON,Association of Christian Schools International (ACSI),No,No
CALVARY SCHOOLS OF HOLLAND,01610875,,,,,,,,,,,,,0.0,4.48,0.0,1.92,0.64,86.53,6.41,,,51.0,Coed,Other Religious,,City,No,No,Christian (no denomination specified),private,518 PLASMAN AVE,HOLLAND,MI,49423,,26139.0,139.0,(616) 396-4494.0,City: Small,8.71,OTTAWA,Association of Christian Schools International (ACSI),No,No
CAPITOL CITY BAPTIST SCHOOL,01610864,,,,,,,,,,,,,0.0,0.0,8.33,0.0,0.0,88.88,2.77,,,4.0,Coed,Other Religious,,Suburban,No,No,Baptist,private,5100 WILLOUGHBY RD,HOLT,MI,48842,,26065.0,65.0,(517) 694-1216.0,Suburb: Large,7.2,INGHAM,School does not belong to ANY associations or organizations,No,No
CARDINAL MOONEY CATHOLIC,A9103434,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.63,97.45,1.91,,,157.0,Coed,Catholic,,Suburban,No,No,Roman Catholic,private,660 S WATER ST,MARINE CITY,MI,48039,,26147.0,147.0,(810) 765-8825.0,Suburb: Small,10.46,ST. CLAIR,School does not belong to ANY associations or organizations,No,No
CAROLINE EDUCATION COMMUNITY INTERNATIONAL PSA,A1792052,,,,,,,,,,,,,0.62,0.0,90.08,0.35,0.0,8.93,0.0,,,809.0,Coed,Other Religious,,City,No,No,Christian (no denomination specified),private,1629 K ST NW STE 300,WASHINGTON,DC,20006,,26163.0,163.0,(248) 667-1400.0,City: Large,43.03,WAYNE,Other school association(s),No,No
CATHOLIC CENTRAL HIGH SCHOOL,00638621,,,,,,,,,,,,,0.3,1.41,1.41,2.82,0.3,89.6,4.13,,,991.0,Male_Only,Catholic,,City,No,No,Roman Catholic,private,27225 WIXOM RD,NOVI,MI,48374,,26125.0,125.0,(248) 596-3810.0,City: Small,15.24,OAKLAND,National Catholic Educational Association (NCEA),No,No
CEDAR CREEK CHRISTIAN SCHOOL,A9103435,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,5.0,Coed,Other Religious,,Rural,No,No,Baptist,private,9213 CEDAR CREEK RD,DELTON,MI,49046,,26015.0,15.0,(269) 623-5543.0,Rural: Distant,6.52,BARRY,School does not belong to ANY associations or organizations,No,No
CLONLARA SCHOOL,00646133,,,,,,,,,,,,,0.0,5.97,3.01,0.0,0.0,91.0,0.0,,,619.0,Coed,Nonsectarian,,City,No,No,Nonsectarians,private,1289 JEWETT ST,ANN ARBOR,MI,48104,,26161.0,161.0,(734) 926-4612.0,City: Midsize,29.14,WASHTENAW,School does not belong to ANY associations or organizations,No,No
COMMUNITY BAPTIST CHRISTIAN SCHOOL,02038134,,,,,,,,,,,,,0.0,0.0,1.28,16.66,0.0,82.05,0.0,,,26.0,Coed,Other Religious,,Suburban,No,No,Baptist,private,8331 GRATIOT RD,SAGINAW,MI,48609,,26145.0,145.0,(989) 781-2340.0,Suburb: Midsize,8.76,SAGINAW,American Association of Christian Schools (AACS),No,No
COPPER COUNTRY CHRISTIAN SCHOOL,A9103446,,,,,,,,,,,,,,5.88,8.82,,0.0,,,,,7.0,Coed,Other Religious,,Rural,No,No,Christian (no denomination specified),private,56172 CALUMET AVE,CALUMET,MI,49913,,26061.0,61.0,(906) 487-1718.0,Rural: Fringe,5.86,HOUGHTON,School does not belong to ANY associations or organizations,No,No
CORNERSTONE CHRISTIAN SCHOOL,A9103449,,,,,,,,,,,,,4.44,2.22,0.0,0.0,0.0,88.88,4.44,,,9.0,Coed,Other Religious,,Town,No,No,Christian (no denomination specified),private,900 S WESTERN AVE,CHEBOYGAN,MI,49721,,26031.0,31.0,(231) 627-2160.0,Town: Remote,8.33,CHEBOYGAN,School does not belong to ANY associations or organizations,No,No
COVENANT CHRISTIAN HIGH SCHOOL,00643245,,,,,,,,,,,,,0.0,0.25,0.0,0.25,0.0,99.48,0.0,,,390.0,Coed,Other Religious,,Suburban,No,No,Calvinist,private,1401 FERNDALE AVE SW,GRAND RAPIDS,MI,49534,,26081.0,81.0,(616) 453-5048.0,Suburb: Large,14.82,KENT,State or regional independent school association,No,No
DE LA SALLE COLLEGIATE HIGH SCHOOL,00638133,,,,,,,,,,,,,0.87,3.06,9.03,1.89,1.45,82.94,0.72,,,686.0,Male_Only,Catholic,,City,No,No,Roman Catholic,private,14600 COMMON RD,WARREN,MI,48088,,26099.0,99.0,(586) 778-2207.0,City: Midsize,10.61,MACOMB,National Catholic Educational Association (NCEA),No,No
DETROIT CHRISTIAN SCHOOLS OF EXCELLENCE,A1501991,,,,,,,,,,,,,0.0,0.0,93.75,0.0,0.0,0.0,6.25,,,5.0,Coed,Other Religious,,City,No,No,Christian (no denomination specified),private,19370 GREENFIELD RD,DETROIT,MI,48235,,26163.0,163.0,(313) 281-8144.0,City: Large,5.0,WAYNE,School does not belong to ANY associations or organizations,No,No
DETROIT COUNTRY DAY SCHOOL,A1501994,,,,,,,,,,,,,0.07,23.23,11.61,1.8,0.07,57.93,5.26,,,656.0,Coed,Nonsectarian,,Suburban,No,No,Nonsectarians,private,22305 W 13 MILE RD,BEVERLY HILLS,MI,48025,,26125.0,125.0,(248) 430-1071.0,Suburb: Large,7.92,OAKLAND,State or regional independent school association,No,No
DETROIT COUNTRY DAY SCHOOL,00643201,,,,,,,,,,,,,0.28,8.51,4.18,3.67,0.0,77.34,5.98,,,656.0,Coed,Nonsectarian,,Suburban,No,No,Nonsectarians,private,22305 W 13 MILE RD,BEVERLY HILLS,MI,48025,,26125.0,125.0,(248) 430-1071.0,Suburb: Large,7.92,OAKLAND,National Association of Independent Schools (NAIS),No,No
DETROIT CRISTO REY HIGH SCHOOL,A1101281,,,,,,,,,,,,,0.0,0.0,20.56,78.3,0.0,1.12,0.0,,,355.0,Coed,Catholic,,City,No,No,Roman Catholic,private,5679 W VERNOR HWY,DETROIT,MI,48209,,26163.0,163.0,(313) 843-2747.0,City: Large,16.9,WAYNE,Other religious school associations,No,No
DIVINE CHILD HIGH SCHOOL,00637945,,,,,,,,,,,,,1.47,4.29,2.94,5.88,1.47,81.56,2.37,,,884.0,Coed,Catholic,,City,No,No,Roman Catholic,private,1001 N SILVERY LN,DEARBORN,MI,48128,,26163.0,163.0,(313) 562-1990.0,City: Small,17.33,WAYNE,National Catholic Educational Association (NCEA),No,No
ETON ACADEMY,AA000474,,,,,,,,,,,,,0.0,2.33,10.74,2.33,0.0,81.3,3.27,,,84.0,Coed,Nonsectarian,,Suburban,No,No,Nonsectarians,private,1755 E MELTON RD,BIRMINGHAM,MI,48009,,26125.0,125.0,(248) 642-1150.0,Suburb: Large,4.45,OAKLAND,National Association of Independent Schools (NAIS),No,No
EVEREST ACADEMY,A9303503,,,,,,,,,,,,,0.0,2.29,0.5,18.82,0.0,78.37,0.0,,,119.0,Coed,Catholic,,Suburban,No,No,Roman Catholic,private,5935 CLARKSTON RD,CLARKSTON,MI,48348,,26125.0,125.0,(248) 241-9068.0,Suburb: Large,11.26,OAKLAND,National Catholic Educational Association (NCEA),No,No
FACTORYVILLE CHRISTIAN SCHOOL,00644056,,,,,,,,,,,,,1.69,5.08,0.0,3.38,0.0,89.83,0.0,,,13.0,Coed,Other Religious,,Rural,No,No,Christian (no denomination specified),private,33650 FACTORYVILLE RD,ATHENS,MI,49011,,26149.0,149.0,(269) 729-4203.0,Rural: Distant,8.55,ST. JOSEPH,American Association of Christian Schools (AACS),No,No
FAITH BAPTIST SCHOOL,02036851,,,,,,,,,,,,,0.0,0.0,0.89,2.23,0.0,96.87,0.0,,,84.0,Coed,Other Religious,,Suburban,No,No,Baptist,private,7306 E ATHERTON RD,DAVISON,MI,48423,,26049.0,49.0,(810) 653-9661.0,Suburb: Large,10.61,GENESEE,American Association of Christian Schools (AACS),No,No
FAITH CHRISTIAN SCHOOL,00645606,,,,,,,,,,,,,0.0,1.81,4.84,0.0,0.0,92.12,1.21,,,54.0,Coed,Other Religious,,Suburban,No,No,Baptist,private,23130 N REMICK DR,CLINTON TOWNSHIP,MI,48036,,26099.0,99.0,(586) 783-9630.0,Suburb: Large,11.3,MACOMB,American Association of Christian Schools (AACS),No,No
FAITH CHRISTIAN SCHOOL,A0701332,,,,,,,,,,,,,0.0,0.0,2.81,0.0,0.0,97.18,0.0,,,17.0,Coed,Other Religious,,Rural,No,No,Baptist,private,7455 WOODLAND RD,LAKE ODESSA,MI,48849,,26015.0,15.0,(616) 537-4100.0,Rural: Distant,11.09,BARRY,American Association of Christian Schools (AACS),No,No
FAITHWAY CHRISTIAN ACADEMY,A9103467,,,,,,,,,,,,,0.0,0.0,13.11,3.27,0.0,81.96,1.63,,,19.0,Coed,Other Religious,,Suburban,No,No,Christian (no denomination specified),private,1225 S CENTER RD,BURTON,MI,48509,,26049.0,49.0,(810) 743-0055.0,Suburb: Large,8.02,GENESEE,Association of Christian Schools International (ACSI),No,No
FARBER HEBREW DAY SCHOOL,A0502028,,,,,,,,,,,,,0.0,0.0,1.47,0.49,0.0,98.03,0.0,,,59.0,Coed,Other Religious,,City,No,No,Jewish,private,21100 W 12 MILE RD,SOUTHFIELD,MI,48076,,26125.0,125.0,(248) 286-1625.0,City: Small,6.45,OAKLAND,Other school association(s),No,No
FELLOWSHIP BAPTIST ACADEMY,A9103468,,,,,,,,,,,,,0.0,0.0,0.0,11.39,0.0,88.6,0.0,,,21.0,Coed,Other Religious,,Rural,No,No,Baptist,private,8070 S BLOOMER ST,CARSON CITY,MI,48811,,26117.0,117.0,(989) 584-6430.0,Rural: Remote,8.49,MONTCALM,School does not belong to ANY associations or organizations,No,No
FOSTORIA BAPTIST ACADEMY,A1502002,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,95.83,4.16,,,9.0,Coed,Other Religious,,Rural,No,No,Baptist,private,8933 FOSTORIA RD,FOSTORIA,MI,48435,,26157.0,157.0,(989) 795-2185.0,Rural: Distant,7.27,TUSCOLA,American Association of Christian Schools (AACS),No,No
FR GABRIEL RICHARD HIGH SCHOOL,00640437,,,,,,,,,,,,,0.2,5.62,1.04,8.33,0.41,79.58,4.79,,,480.0,Coed,Catholic,,Rural,No,No,Roman Catholic,private,4333 WHITEHALL DR,ANN ARBOR,MI,48105,,26161.0,161.0,(734) 662-0496.0,Rural: Fringe,11.91,WASHTENAW,School does not belong to ANY associations or organizations,No,No
FRANKEL JEWISH ACADEMY OF METRO DETROIT,A0301852,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,125.0,Coed,Other Religious,,Suburban,No,No,Christian (no denomination specified),private,6600 W MAPLE RD,WEST BLOOMFIELD,MI,48322,,26125.0,125.0,(248) 592-5263.0,Suburb: Large,4.94,OAKLAND,National Association of Independent Schools (NAIS),No,No
FREEDOM CHRISTIAN SCHOOL,00644205,,,,,,,,,,,,,2.27,0.0,4.54,0.0,0.0,93.18,0.0,,,11.0,Coed,Other Religious,,Rural,No,No,Christian (no denomination specified),private,9400 E BEECHER RD,PITTSFORD,MI,49271,,26059.0,59.0,(517) 523-3426.0,Rural: Distant,9.56,HILLSDALE,Accelerated Christian Education (ACE),No,No
GENESEE ACADEMY,A9702013,,,,,,,,,,,,,0.0,12.32,14.69,0.0,0.0,66.82,6.16,,,57.0,Coed,Other Religious,,Rural,No,No,Islamic,private,9447 CORUNNA RD,SWARTZ CREEK,MI,48473,,26049.0,49.0,(810) 250-7557.0,Rural: Fringe,8.24,GENESEE,School does not belong to ANY associations or organizations,No,No
GENESEE CHRISTIAN SCHOOL,A0104396,,,,,,,,,,,,,0.0,0.0,2.92,6.81,0.0,78.89,11.36,,,107.0,Coed,Other Religious,,Suburban,No,No,Baptist,private,1223 S BELSAY RD,BURTON,MI,48509,,26049.0,49.0,(810) 743-3108.0,Suburb: Large,13.81,GENESEE,American Association of Christian Schools (AACS),No,No
GRACE CHRISTIAN SCHOOL,00645424,,,,,,,,,,,,,2.72,1.81,7.27,1.81,0.0,75.45,10.9,,,18.0,Coed,Other Religious,,Rural,No,No,Christian (no denomination specified),private,325 N M 140,WATERVLIET,MI,49098,,26021.0,21.0,(269) 463-5545.0,Rural: Distant,7.97,BERRIEN,Association of Christian Schools International (ACSI),No,No
